rand-104-4;12800177;9963101;1730;21137251
rand-104-5;12119639;15943137;2226;26273778
rand-104-6;11431126;5370113;1663;19992156
rand-104-7;11570150;5401785;1448;16974747
rand-104-8;11518285;10537248;1648;20568187
rand-104-9;12048714;9226219;1523;18997791
rand-104-10;11750153;9660762;1732;20696702
rand-104-11;11522402;5109858;1483;18084117
rand-104-12;11978650;11576444;1912;23213929
rand-104-13;11590228;12282926;1945;23651670
rand-104-14;11842568;10672477;1919;23069882
rand-104-15;12224546;12785762222;1744;20997451
rand-104-16;13494191;11369352;1655;21524094
rand-104-17;12112213;6851949;1621;19967562
rand-104-18;9779146;6178472;1339;17779646
rand-104-19;12294878;9817930;1711;23338195
rand-104-20;12318045;9703454;1625;19739686
rand-104-21;10524046;9458093;1592;25009795
rand-104-22;13515676;8158019;1772;18766130
rand-104-23;12050557;7213201;1300;18294823
rand-104-24;11493778;6642702;1329;19285822
rand-104-25;12157170;8174426;1528;14880063
rand-104-26;12713524;6359821;1616;18982097
rand-104-27;11898040;7919301;1679;21727397
rand-104-28;10982007;8861903;1837;21780255
rand-104-29;11988214;8368454;1664;18104659
rand-104-30;10052300;9572180;1401;16106993
rand-104-31;10898524;7221131;1736;15694853
rand-104-32;9547863;8516849;1874;17988014
rand-104-33;12712225;6806144;1687;19459128
rand-104-34;12943062;10134831;1954;20892563
rand-104-35;9314788;8772055;1783;15844811
rand-104-36;8065582;5140192;1302;14170509
rand-104-37;8998878;6252686;1263;15934023
rand-104-38;8987750;8824493;1494;17569810
rand-104-39;8692182;7144442;1358;14771655
rand-104-40;8276951;4963228;1117;14277506
rand-104-41;11261436;9604891;1536;17696044
rand-104-42;11389472;5823928;1160;15388631
rand-104-43;8713050;7704997;1388;16093272
rand-104-44;7950460;8148582;1731;16481070
rand-104-45;9071327;5839526;1207;13935635
rand-104-46;8764518;6139069;1319;16022517
rand-104-47;8987859;7274654;1334;14829343
rand-104-48;9260031;4716162;1188;13155337
rand-104-49;8871890;7889932;1373;16339347
rand-104-50;10252760;4824906;1593;13941059
rand-104-51;9520779;6455729;1147;13557535
rand-104-52;8442604;6798981;1351;17193823
rand-104-53;10000138;7875358;1318;15591739
rand-104-54;10582501;11634930;1722;20080957
rand-104-55;8538025;7613951;1288;15369041
rand-104-56;9712342;6591948;1588;15849610
rand-104-57;9308209;5494886;1240;14018017
rand-104-58;9571074;4952277;1119;13711626
rand-104-59;9738241;7752412;1366;15775034
rand-104-60;11051945;6357796;1275;14961216
rand-104-61;8467059;3489964;1056;12687715
rand-104-62;10030677;4641158;1330;14497964
rand-104-63;9190641;11028407;1546;17939303
rand-104-64;8824440;6278271;1585;15336019
rand-104-65;8769360;9756554;1555;17289338
rand-104-66;9224972;5396425;1235;14031413
rand-104-67;9549749;8176453;1463;16716928
rand-104-68;8182422;7075587;1238;13849780
rand-104-69;8458348;4254135;1099;12524650
rand-104-70;9120880;6022436;1567;13562859
rand-104-71;9239638;9666510;1817;16485383
rand-104-72;8688720;8912875;1365;14999231
rand-104-73;9673485;7279608;1380;15858375
rand-104-74;9337465;5916677;1280;14445790
rand-104-75;8917638;6481569;1153;13672343
rand-104-76;8884140;4893327;1202;13921523
rand-104-77;8293631;5885844;1515;16506065
rand-104-78;10577539;6383438;1309;15006053
rand-104-79;9092266;3507404;1151;13291113
rand-104-80;9361923;6447512;1448;14621342
rand-104-81;9211546;6835440;1324;15133911
rand-104-82;9625609;6390380;1567;15469625
rand-104-83;8775351;10618671;1873;18521526
rand-104-84;9167654;10028220;1421;19542690
rand-104-85;8935409;4757630;1514;13604078
rand-104-86;10761508;6152735;1192;14175760
rand-104-87;10137659;6239770;1380;15867211
rand-104-88;9934696;5763449;1212;13464904
rand-104-89;7887348;7722095;1445;18414356
rand-104-90;9134729;5773548;1231;15706642
rand-104-91;8512325;7212938;1373;16073990
rand-104-92;9608498;7214925;1192;14229797
rand-104-93;10344630;8981432;1956;19493544
rand-104-94;9431628;8215420;1454;18121341
rand-104-95;10529917;5595329;1485;13102917
rand-104-96;10343472;7368792;1333;16395380
rand-104-97;9957523;4349659;1522;14530300
rand-104-98;10477889;5948461;1481;14885787
rand-104-99;10170807;4809798;2235;15917778
rand-104-100;9796059;6577797;1357;17019236
rand-104-101;8913579;5007554;1643;14386784
rand-104-102;8702238;8588683;1370;17033906
rand-104-103;8515257;6076224;1201;13833572
rand-104-104;8686018;3688383;1196;12624173
rand-106-1;10921802;6716630;1376;16335349
rand-106-2;9770160;7072958;1545;16740887
rand-106-3;10203752;9590783;1427;16624747
rand-106-4;8982270;8544261;1478;18910805
rand-106-5;10795023;12271830;1703;20922226
rand-106-6;9303882;4283216;1269;15078299
rand-106-7;10029252;4344826;1111;13516590
rand-106-8;9880926;8661301;1273;15140902
rand-106-9;10630005;6550824;1346;16204688
rand-106-10;10271291;7765515;1326;15804264
rand-106-11;9064466;4212473;1164;13627660
rand-106-12;10365264;8228496;1374;16129678
rand-106-13;9381273;10705865;1790;19470619
rand-106-14;10570759;7098575;1365;15161557
rand-106-15;9957056;8365426;1394;16288487
rand-106-16;9978668;6984835;1293;14098217
rand-106-17;9511304;4130858;1152;12988859
rand-106-18;9367606;6595554;1360;14899945
rand-106-19;9185493;8381051;1884;18151090
rand-106-20;10480786;9172189;1574;21360085
rand-106-21;10032980;9901441;1616;20632579
rand-106-22;10264368;3487509;1315;15078031
rand-106-23;10497507;5630640;1337;15435503
rand-106-24;9983515;7895016;1193;14801253
rand-106-25;9045447;6309507;1197;15209973
rand-106-26;10117363;5221748;1258;14814879
rand-106-27;10471363;8004862;1285;15227441
rand-106-28;10202506;4924743;1135;13460252
rand-106-29;9360640;8541527;1407;16290270
rand-106-30;9669633;9617655;1335;16208525
rand-106-31;10410785;5396939;1287;15146879
rand-106-32;9256708;8403263;1406;16761204
rand-106-33;9443695;9702109;1446;18495886
rand-106-34;9988456;4419000;1102;12944005
rand-106-35;9543257;8121784;1376;15763791
rand-106-36;9848928;7478665;1366;15206271
rand-106-37;9371964;5765597;1274;15516851
rand-106-38;9718289;9721420;1483;23236561
rand-106-39;11625865;8759782;1599;19365273
rand-106-40;11543276;7347600;1590;15402805
rand-106-41;9670651;5929763;1109;13116105
rand-106-42;10448321;6002444;1259;15412819
rand-106-43;9118866;7270404;1294;15967222
rand-106-44;9777262;6279435;1209;13945635
rand-106-45;10097072;5707559;1274;15357399
rand-106-46;9412103;3727643;1133;12628983
rand-106-47;9695022;7854957;1395;16623917
rand-106-48;10023498;4872709;1248;14300031
rand-106-49;8608045;4958279;1223;13696019
rand-106-50;9630559;9422775;1678;16856980
rand-106-51;9262434;6014388;1220;14233681
rand-106-52;10392091;6656053;1217;14807269
rand-106-53;9732908;4206440;1281;13330157
rand-106-54;9492157;7654943;1350;14940767
rand-106-55;9571562;4490609;1259;15164246
rand-106-56;9185376;6131494;1449;16429015
rand-106-57;9313200;4980189;1187;13200708
rand-106-58;8463884;8146257;1379;16037103
rand-106-59;8974117;10870959;1667;18855881
rand-106-60;9497578;6453517;1249;14323278
rand-106-61;9269830;5014246;1376;16132283
rand-106-62;9535781;7937093;1374;14887891
rand-106-63;10356382;5110144;1252;14199011
rand-106-64;9039299;5821833;1280;14568741
rand-106-65;9517776;9189227;1294;14269112
rand-106-66;9152699;11001468;1461;16897452
rand-106-67;9111035;10442901;1557;16937781
rand-106-68;9421324;12315490;1664;18031003
rand-106-69;9448532;6247963;1449;15623119
rand-106-70;9624606;7300285;1370;16079753
rand-106-71;8641769;6955727;1333;14688615
rand-106-72;10486364;3444547;1086;12213065
rand-106-73;9473546;7617663;1470;16003068
rand-106-74;9177689;8263691;1364;15764491
rand-106-75;9215564;8427734;1328;14946432
rand-106-76;9599317;6109534;1289;14302534
rand-106-77;9432072;7333019;1305;14508546
rand-106-78;8842307;3083500;1178;13249648
rand-106-79;9607069;7195971;1331;15082019
rand-106-80;9307123;8957834;1482;17049463
rand-106-81;9174453;4135021;1151;13110339
rand-106-82;10120705;8303267;1419;16504421
rand-106-83;8890032;4906495;1197;13580312
rand-106-84;9198971;8736147;1773;15909699
rand-106-85;9689730;3880804;1169;13664836
rand-106-86;9056194;5882960;1218;13876557
rand-106-87;9347535;7240458;1366;17347766
rand-106-88;9514009;5045680;1292;15670186
rand-106-89;8958728;6653883;1546;16922712
rand-106-90;9746981;10486297;1702;21467482
rand-106-91;9028516;4643653;1295;16281685
rand-106-92;9920040;7858977;1382;15562287
rand-106-93;9463299;7916098;1485;17520811
rand-106-94;9991769;5423919;1238;16134790
rand-106-95;9222659;7848957;1378;17090643
rand-106-96;10381940;6158106;1267;15690170
rand-106-97;9179239;6179527;1280;14879275
rand-106-98;9456758;4772137;1171;13601766
rand-106-99;9829858;6446954;1362;16335796
rand-106-100;9925467;6507514;1228;14738872
rand-106-101;11223276;4670706;1234;14321990
rand-106-102;10481878;5709985;1189;17995790
rand-106-103;12333137;8091521;1808;23169754
rand-106-104;12348521;7384773;1492;18607695
rand-106-105;11647671;7383842;1784;21806950
rand-106-106;13414681;8387939;1584;20014543
rand-108-1;12461244;6792943;1405;17921453
rand-108-2;14505330;9897778;1770;21683458
rand-108-3;10447775;8443731;1367;16945540
rand-108-4;10738366;9456477;1595;18425723
rand-108-5;10317299;12638288;1677;19677796
rand-108-6;9622392;4441304;1303;19230145
rand-108-7;10947435;4844260;1137;14333292
rand-108-8;9869532;10840499;1662;18728473
rand-108-9;10767765;6930851;1376;15749425
rand-108-10;11250854;10280933;1443;16973762
rand-108-11;9666685;9757047;2025;17865628
rand-108-12;10184642;8088315;1417;16255490
rand-108-13;9317929;8409813;1537;16024530
rand-108-14;10928543;6977111;1301;15428507
rand-108-15;9976210;5399493;1239;14736174
rand-108-16;10784666;2841333;1086;12693195
rand-108-17;9929712;4622007;1202;14037681
rand-108-18;10246965;7250198;1484;15584231
rand-108-19;9709196;8696926;1847;18111381
rand-108-20;12283589;7142138;1368;15557258
rand-108-21;11142135;8013661;1577;17997780
rand-108-22;10231484;3636270;1578;14898651
rand-108-23;10464471;5632801;1472;16260136
rand-108-24;10855224;8142552;1299;14843210
rand-108-25;9584562;4430823;1425;12671724
rand-108-26;9536671;7339682;1358;15620313
rand-108-27;10642991;7591529;1309;15218874
rand-108-28;9680265;4320314;1070;12488626
rand-108-29;8911214;7972375;1424;16226960
rand-108-30;9117631;6274786;1162;13357941
rand-108-31;9243326;6404458;1284;14564013
rand-108-32;9766394;6654484;1276;14622983
rand-108-33;8794485;4482240;1318;14728423
rand-108-34;9279773;4265255;1092;12296204
rand-108-35;9330087;5532469;1243;14391019
rand-108-36;8839429;4889454;1318;14760813
rand-108-37;9624236;4460991;1121;12759343
rand-108-38;9969944;6218540;1344;14934294
rand-108-39;11476190;8342636;1389;15544941
rand-108-40;8677697;5196903;1345;14636179
rand-108-41;9263483;6831392;1385;15126703
rand-108-42;8848543;5623769;1167;13205683
rand-108-43;10222677;7707196;1412;15263029
rand-108-44;11551969;6232975;1430;15874737
rand-108-45;9626440;5816837;1251;13931002
rand-108-46;9072570;7246476;1407;15474902
rand-108-47;10228304;3886753;1093;12514380
rand-108-48;9795236;7910010;1303;14336067
rand-108-49;9156572;9777980;1483;16479967
rand-108-50;9823686;8073922;1298;14493037
rand-108-51;8962127;6978279;1191;13682313
rand-108-52;9693632;5930080;1435;15345810
rand-108-53;9951288;3939389;1165;13266489
rand-108-54;9208126;10161439;1422;15919221
rand-108-55;8859215;10478910;1599;17571806
rand-108-56;9727450;5400449;1149;13094546
rand-108-57;8991916;4109525;1513;12773747
rand-108-58;9693244;6522864;1254;13878771
rand-108-59;9659975;9414227;1454;15784007
rand-108-60;9822643;8718685;1474;15998303
rand-108-61;8928367;6542683;1244;13418084
rand-108-62;9976169;8415142;1326;15068090
rand-108-63;12052373;7729296;1251;14501541
rand-108-64;9683834;5947876;1289;13895254
rand-108-65;9205166;5613428;1154;13159902
rand-108-66;9805414;7798938;1394;15675047
rand-108-67;10171150;6890542;1349;15235135
rand-108-68;9112907;8706306;1293;14132696
rand-108-69;9980129;9409742;1361;15671929
rand-108-70;9098004;7558788;1479;15497708
rand-108-71;8843966;7836719;1987;16439864
rand-108-72;9392919;7507210;1211;13707744
rand-108-73;8731075;9583954;1454;16130420
rand-108-74;9028662;11521101;1506;16728299
rand-108-75;9824785;11720931;1519;17008230
rand-108-76;9307727;6401324;1178;13560251
rand-108-77;9559777;6352812;1370;15443630
rand-108-78;11318581;7232464;1303;14223928
rand-108-79;9827106;10771171;1377;15688767
rand-108-80;9966706;6403397;1269;14452628
rand-108-81;10589944;6211003;1326;14560218
rand-108-82;9541460;7978201;1349;15569974
rand-108-83;9445876;12059796;1557;17451430
rand-108-84;9177903;5266575;1109;12508170
rand-108-85;9354539;5930520;1264;13970468
rand-108-86;9736991;6144694;1237;13852653
rand-108-87;9192924;7025569;1218;13693230
rand-108-88;8946324;4881247;1190;13418760
rand-108-89;9463012;7264494;1336;14448364
rand-108-90;10701612;7748581;1341;14963207
rand-108-91;9825889;6773871;1268;14200294
rand-108-92;9324650;7776612;1276;14154058
rand-108-93;9103964;5589791;1156;12927195
rand-108-94;10026617;5793624;1310;14639416
rand-108-95;8848243;12488191;1466;16155220
rand-108-96;10088644;6140273;1217;13659584
rand-108-97;9592309;7408688;1308;14532196
rand-108-98;9843716;5069522;1268;14548849
rand-108-99;9739555;4812864;1227;14060979
rand-108-100;9613169;6379572;1332;15121545
rand-108-101;8828674;4074165;1252;13380546
rand-108-102;8965893;6309404;1293;14709724
rand-108-103;8760524;8831759;1425;15723471
rand-108-104;8916055;8627579;1516;16436428
rand-108-105;9288417;5609525;1287;14412447
rand-108-106;9657111;6660497;1300;14966865
rand-108-107;9808280;6577276;1353;15992477
rand-108-108;9780287;7782161;1396;15550090
rand-110-1;10406637;7070775;1387;15575559
rand-110-2;10489255;7359164;1330;14944345
rand-110-3;10727984;7426388;1313;15211386
rand-110-4;9536117;9349814;1524;18072634
rand-110-5;10957988;6479545;1444;16423274
rand-110-6;10012028;8211397;1383;15731223
rand-110-7;10511254;8646538;1391;15860187
rand-110-8;9204214;10704538;1702;18399281
rand-110-9;10534276;6542011;1329;15103861
rand-110-10;11401147;9836371;1423;16099411
rand-110-11;9494403;9665531;1606;17259782
rand-110-12;10449882;8009299;1424;15877212
rand-110-13;10292528;5527634;1114;13078573
rand-110-14;10832181;7390088;1343;15462202
rand-110-15;9678107;5589628;1227;14075691
rand-110-16;10604974;3004247;1140;12413921
rand-110-17;9403610;5217523;1336;14681754
rand-110-18;10031395;7443722;1441;15942203
rand-110-19;9767018;7453051;1326;15062755
rand-110-20;12414730;7734928;1377;15688927
rand-110-21;11517723;8532828;1653;18313474
rand-110-22;9798049;6178034;1193;13759454
rand-110-23;9767409;5546263;1197;13468940
rand-110-24;11168790;8507594;1354;14797690
rand-110-25;9555281;4585845;1100;12646881
rand-110-26;10050498;4714452;1306;14271701
rand-110-27;11798991;10132011;1559;17565989
rand-110-28;9939364;7597456;1385;15277368
rand-110-29;9785948;8435422;1450;17089074
rand-110-30;9919578;10356550;1613;18016742
rand-110-31;9892426;6419006;1277;14837912
rand-110-32;10291844;9501484;1813;20478378
rand-110-33;9193321;5317003;1467;16210527
rand-110-34;11057146;8811302;1447;16130155
rand-110-35;9525256;5681243;1454;16108880
rand-110-36;9625679;5590734;1350;15678533
rand-110-37;10506203;4439171;1128;13220969
rand-110-38;9969215;7483474;1278;14434476
rand-110-39;12270708;7931839;1333;15645092
rand-110-40;8932519;5521742;1368;15288856
rand-110-41;9249329;5894515;1360;14614093
rand-110-42;11339843;8536610;1404;15709489
rand-110-43;10633307;7995503;1379;15755357
rand-110-44;12235544;5905585;1481;16243415
rand-110-45;10917302;5974796;1412;15681755
rand-110-46;11190130;9926382;1336;15435185
rand-110-47;10563668;5217591;1189;13310690
rand-110-48;10356710;10994349;1641;18669235
rand-110-49;9782782;8926438;1377;15928371
rand-110-50;10516468;10234902;1427;16871217
rand-110-51;11059469;6719382;1315;15137155
rand-110-52;9645627;8453529;1389;16054620
rand-110-53;10407082;6509286;1409;15603552
rand-110-54;9425529;10862490;1602;18003248
rand-110-55;9943612;6195362;1348;15722089
rand-110-56;9354909;9408971;1390;15298522
rand-110-57;10356901;8691918;1544;17812615
rand-110-58;9541551;3293167;1176;13374734
rand-110-59;9510752;8789720;1494;17052360
rand-110-60;9258672;6198417;1324;14309750
rand-110-61;10239378;7274333;1814;16833335
rand-110-62;9540484;5874009;1275;14580845
rand-110-63;11274835;5499200;1463;16170401
rand-110-64;10098781;11367780;1518;17577627
rand-110-65;10848178;7847047;1375;14753929
rand-110-66;9855704;8913969;1547;17712370
rand-110-67;10885371;9765213;1407;16565651
rand-110-68;10477120;3765493;1125;12788638
rand-110-69;10363373;6734175;1347;15296503
rand-110-70;10168509;5810523;1271;14620294
rand-110-71;10931061;4799118;1224;14207675
rand-110-72;11973168;6295379;1219;14285768
rand-110-73;11283073;2841665;1223;13543702
rand-110-74;9855156;5762842;1232;13821578
rand-110-75;10299984;5315833;1307;15086269
rand-110-76;9692421;4986340;1135;12922195
rand-110-77;10262575;6038906;1261;14603510
rand-110-78;10109270;5187529;1220;14167140
rand-110-79;9890221;9897942;1316;15216834
rand-110-80;9548995;7758324;1472;17255977
rand-110-81;9169860;7717478;1364;15311575
rand-110-82;10229469;6214918;1198;13983899
rand-110-83;9408956;4867426;1280;14532878
rand-110-84;9794989;7596910;1261;14583001
rand-110-85;9715879;11228302;1531;17558550
rand-110-86;9289718;6574545;1261;14876605
rand-110-87;10008351;4258288;1348;15532907
rand-110-88;9995380;5817300;1168;13472590
rand-110-89;9761157;13298576;1662;19085119
rand-110-90;9534613;7198183;1316;15290524
rand-110-91;10774081;5293071;1212;14049394
rand-110-92;9270945;7534850;1332;16471843
rand-110-93;11864583;10681203;1700;19858908
rand-110-94;13948223;6749643;1304;15649496
rand-110-95;10736341;6103810;1425;16906230
rand-110-96;11584955;6840786;1320;16121420
rand-110-97;10157416;6228658;1281;15575064
rand-110-98;11921028;6684555;1316;16469268
rand-110-99;10929697;13957005;1878;17878900
rand-110-100;13546530;11208217;1406;20563642
rand-110-101;10247828;7243941;1326;15819858
rand-110-102;10925997;6399082;1351;16336979
rand-110-103;13237648;5756011;1411;17180077
rand-110-104;11701729;6751788;1216;15669996
rand-110-105;11059640;4895845;1268;14478969
rand-110-106;10804128;5688620;1235;15083537
rand-110-107;10444453;6779717;1334;15729681
rand-110-108;10193454;5654295;1563;15611437
rand-110-109;15123863;8902322;1273;15896954
rand-110-110;11894265;6932958;1257;15266258
rand-112-1;11549024;5794704;1701;15652433
rand-112-2;11574477;8285843;1437;17039522
rand-112-3;11735023;8469642;1395;16919409
rand-112-4;10795362;10618408;1606;19810760
rand-112-5;12236332;6969988;1498;18280165
rand-112-6;11542851;9038876;1496;17324366
